timestamp,ax,ay,az,cx,cy,cz,mx,my,mz,alti
7445,18524,1148,-9816,320,-4984,-28,564,348,953,
7465,16260,2596,-2464,432,-592,-152,582,345,963,
7485,9592,676,2572,-564,7100,-268,560,337,965,
7505,36,-4,6972,-1284,13856,-612,524,322,1015,
7525,-20376,-3760,4328,-272,8816,-188,465,341,1085,
7545,-10360,-976,-8944,404,-3140,160,452,342,1069,
7565,5496,1624,5216,624,-7536,284,512,366,1073,
7585,11456,2808,8444,664,-6264,216,518,346,1047,
7605,7576,1852,-1688,56,-3092,112,540,356,1036,
7625,4980,-92,-532,-124,304,20,554,333,1027,
7645,1196,-612,3200,-436,2596,-68,540,341,1032,
7665,-2916,-956,1644,-548,2164,-68,539,344,1035,
7685,-3364,-956,440,-60,-1772,40,536,334,1056,
7705,-884,-880,1608,264,-1860,56,539,335,1053,
7725,1728,-592,-848,548,-1488,120,543,344,1016,
7745,3176,216,-3344,-80,-872,216,560,354,1015,
7765,1332,-1060,-3544,-792,4620,332,547,343,1039,
7785,-32768,-1060,13252,456,16356,-512,492,331,1088,
7805,-32768,3212,-32768,-568,-132,292,433,344,1140,
7825,-20288,-104,-11904,424,-2632,-172,461,335,1119,
7845,-9224,204,2092,-12,-3052,-348,482,348,1103,
7865,5696,-1760,7124,504,-1408,-312,476,393,1076,
7885,11612,-1460,13968,884,-3684,96,491,363,1076,
7905,22448,-2232,15016,828,-6792,304,514,359,1016,
7925,24196,676,-92,964,-7628,460,538,384,981,
7945,17276,1476,-8404,88,-6144,324,567,372,922,
7965,14824,872,-5660,904,-2104,-108,575,357,910,
7985,12404,1916,5512,-80,6796,-404,591,357,917,
8005,3692,1984,11264,-1652,15656,-600,533,344,999,
8025,-19620,-1400,3644,-880,10572,56,490,348,1110,
8045,-9696,-608,-12100,148,-1992,436,456,348,1125,
8065,9380,956,7292,756,-6428,304,493,356,1078,
8085,7724,716,1236,196,-3892,124,525,376,1051,
8105,6004,-780,-196,-360,760,72,549,355,1005,
8125,1600,96,8144,-760,5520,12,542,360,1029,
8145,-7272,-2232,1948,-876,4300,84,523,360,1059,
8165,-4276,-928,-1500,356,-1688,224,494,341,1059,
8185,2784,464,572,652,-3612,272,514,333,1048,
8205,2784,228,-3180,276,-2364,196,541,343,1023,
8225,4620,228,-3180,-876,-1120,372,530,363,1025,
8245,2480,-1260,-7884,204,4948,152,528,334,1067,
8265,-26416,5356,14192,-1224,20500,-300,490,352,1059,
8285,-32768,-3164,-32768,-84,-852,272,401,326,1139,
8305,-20552,-4208,-13772,1076,-3968,60,403,338,1151,
8325,-8412,-1120,5164,1152,-2960,-192,429,323,1124,
8345,8384,-1092,10012,1068,-916,-108,468,360,1091,
8365,12632,2668,11528,892,-2660,108,472,363,1061,
8385,21992,1064,2128,140,-6568,140,479,365,1064,
8405,17556,1724,-1468,1132,-8876,80,520,354,1048,
8425,14676,-360,-2552,-52,-7468,232,559,374,938,
8445,12148,1076,5344,224,-2292,72,560,381,943,
8465,3924,1508,9128,-424,6240,-92,489,346,990,
8485,-9348,-1236,2964,-1512,13644,-352,489,346,990,
8505,-11276,-2024,-10848,-1864,12572,-76,463,347,1101,
8525,-2552,-652,-5556,32,2912,124,432,349,1132,
8545,3316,156,2936,-300,-5864,112,433,338,1116,
8565,6328,388,8352,120,-5996,-48,458,340,1115,
8585,6288,704,4612,264,-3092,148,479,348,1093,
8605,4176,-888,508,-452,672,348,502,342,1026,
8625,1180,-1412,1224,-500,3136,296,489,334,1070,
8645,-1668,-1584,-548,-468,3128,264,487,327,1083,
8665,-1668,-1584,-548,140,1284,196,482,322,1095,
8685,-3232,-920,556,188,-180,148,479,326,1124,
8705,-2320,-892,2148,288,-72,32,478,323,1107,
8725,-12720,3576,-1828,-80,2592,-512,465,318,1098,
8745,-32768,-3624,-26108,-340,9840,-360,396,336,1137,
8765,-17532,-388,-23232,-288,1916,352,380,324,1157,
8785,-11208,1008,-5492,1016,-1220,584,404,306,1136,
8805,-9636,-2248,-7648,648,812,244,409,338,1150,
8825,672,2044,360,1036,-992,36,391,335,1143,
8845,9904,5132,12860,1308,-4076,-328,414,365,1112,
8865,23584,3504,30796,88,-8244,-376,475,377,1079,
8885,27132,-1328,11572,-456,-9596,-260,503,366,1036,
8905,14052,-452,-7560,1148,-5716,-216,543,360,984,
8925,10736,-988,-4996,348,-2900,264,551,360,995,
8945,8044,-1124,-324,364,-2344,156,564,354,950,
8965,6340,-748,3364,64,-744,-80,552,375,956,
8985,3464,752,11216,-404,4176,-328,516,366,1041,
9005,-7524,-820,7452,-728,10644,-864,516,366,1041,
9025,-8924,-1552,-10040,-1172,10996,-684,468,364,1093,
9045,-2564,-264,-6104,-96,-2676,-172,442,357,1094,
9065,2704,556,1732,184,-5788,-108,487,377,1067,
9085,6568,1064,7048,128,-6320,-192,499,372,1067,
9105,6328,304,1904,-196,-3408,-224,507,369,1027,
9125,4700,-272,1044,-476,400,-276,503,371,1041,
9145,1092,-588,2828,-700,2976,-280,484,369,1067,
9165,-3140,-1132,1504,-400,2724,-232,488,345,1075,
9185,-3964,-896,344,108,552,-104,481,354,1106,
9205,-1960,-428,-392,44,-588,112,460,383,1092,
9225,-4744,-2432,-3072,-324,-4,452,476,376,1104,
9245,-32768,-1712,-8320,204,5844,112,457,360,1145,
9265,-32768,5456,-29728,1160,6816,-652,426,377,1139,
9285,-7852,-560,-9668,-512,-1100,36,414,366,1156,
9305,-16228,772,-9512,-296,1508,328,406,368,1143,
9325,-3680,-2844,-3976,-880,-1272,160,427,361,1144,
9345,7284,-1920,7568,-240,-3884,-168,448,365,1109,
