13945,-10908,7952,12052,-744,-1112,-1388,584,277,713,
13965,-5552,13812,4720,1688,272,-560,569,286,676,
13985,-284,-4032,-4160,4656,196,-356,569,305,709,
14005,-4556,-18928,-19988,952,-68,1172,567,287,708,
14025,14492,-12912,-8148,2244,-692,2232,553,285,715,
14045,13432,10444,4532,1104,-1316,1084,582,256,715,
14065,10728,6408,5664,1956,-3644,484,572,232,679,
14085,1116,1352,5832,1776,-2632,-400,559,239,688,
14105,-7472,-4536,5580,528,-608,116,555,246,659,
14125,-4804,-10692,-3084,1452,2424,1024,568,265,610,
14145,-8520,-436,-13712,3208,3840,772,583,227,647,
14165,-420,13188,15292,184,4620,-572,589,209,669,
14185,-18096,-18452,7484,-3020,-1704,-580,602,218,711,
14205,-260,-12896,12660,-5820,-532,-572,578,249,685,
14225,-360,11436,-10580,-5264,-444,524,582,226,702,
14245,-2600,31572,-15960,-1208,1996,668,576,247,713,
14265,11600,11492,-14760,-1152,-2848,-2852,578,259,709,
14285,14348,-14212,4936,-1516,-1820,-2492,574,294,711,
14305,8840,-18608,4280,-236,-2240,-128,549,291,691,
14325,-2996,-4304,6292,-728,-1660,1892,581,285,682,
14345,-956,3932,5192,-2308,108,980,581,256,675,
14365,3448,6224,124,-2068,-588,-820,584,267,678,
14385,-1708,8060,-6248,-2780,1612,-1124,577,293,702,
14405,-3480,-3036,480,-2040,-224,-536,569,304,726,
14425,-10212,-548,9456,808,-96,-1264,577,318,728,
14445,-11932,15732,9444,3536,-56,36,560,341,714,
14465,-12,3568,1868,6452,2328,-468,539,299,702,
14485,-8960,-11824,-15268,2360,4308,-1024,549,304,718,
14505,10512,-25696,-18824,1808,-2128,3084,567,315,720,
14525,14852,5912,-1120,1740,-408,1756,574,295,672,
14545,12312,11004,7732,1260,-2540,692,576,262,703,
14565,9412,2820,4680,2152,-3844,364,578,275,687,
14585,-2692,-256,6520,1240,-2388,-288,570,244,604,
14605,-9368,-7248,3360,408,1508,224,563,274,623,
14625,-11568,-12988,-17584,3104,4320,1088,580,246,644,
14645,-1696,14916,9324,1488,4980,-52,575,272,654,
14665,-8740,-3368,11312,-1620,-400,-416,597,235,699,
14685,-8528,-18008,11548,-4116,-628,-828,588,235,688,
14705,1772,676,3304,-6144,-1136,360,582,290,716,
14725,-4944,22832,-21844,-2080,1136,276,563,278,692,
14745,7016,19572,-17100,-1140,-1308,-2048,588,278,692,
14765,14988,-8828,-532,-2368,-1932,-3020,546,318,694,
14785,12564,-17012,5736,-1244,-1424,-768,572,280,697,
14805,3136,-5916,5832,-152,-2740,1212,566,279,678,
14825,-5360,4560,5944,-992,-812,2148,564,284,693,
14845,-652,5692,3572,-1548,32,-172,565,290,670,
14865,-312,8924,-7700,-2396,780,-1132,562,299,654,
14885,-4448,-4180,-2108,-4088,2192,-984,572,317,708,
14905,-2944,-6456,8224,-3172,780,-520,554,332,721,
14925,-15356,15152,10220,1980,332,-700,563,312,721,
14945,-1912,9540,3448,5908,-76,-236,565,319,717,
14965,-1220,-6480,-6828,3628,5184,-1100,560,357,693,
14985,-72,-21204,-19916,840,-1468,2180,561,319,708,
15005,14240,-8028,-6040,2348,-1024,2352,565,330,725,
15025,11724,13340,4404,1200,-1240,768,573,288,691,
15045,9936,5372,4744,2200,-3500,528,580,283,649,
15065,1880,-172,5684,2112,-2880,-172,553,277,637,
15085,-7288,-4756,4904,192,-188,372,550,292,621,
15105,-11560,8448,-7572,2320,4008,760,575,272,653,
15125,592,6696,15836,2280,4064,112,574,262,650,
15145,-12752,-19732,8964,-1080,2392,-704,572,264,679,
15165,1720,-6420,8752,-3024,-1628,-1320,579,278,694,
15185,1720,14044,-10636,-5588,-1132,-540,551,274,697,
15205,-3764,14044,-10636,-4744,1300,240,573,289,718,
15225,-2516,26780,-21420,-752,1552,8,566,293,714,
15245,16964,3432,-8244,-2416,-2924,-3056,564,291,708,
15265,14076,-12488,7508,-1360,-1628,-1516,559,306,707,
15285,7500,-10740,4824,620,-2176,564,572,345,690,
15305,-8260,-3168,6276,-296,-2348,2004,557,331,681,
15325,-3072,2388,3208,-2280,-44,300,565,327,690,
15345,5712,3944,-1288,-2064,-816,-1656,547,329,690,
15365,1332,7192,-3776,-2716,1492,-1372,552,350,718,
15385,-1716,-3776,1904,-4188,1304,-516,554,338,743,
15405,-13244,-1396,8856,-2036,-508,-512,555,358,738,
15425,1476,1664,-332,3636,108,644,536,369,717,
15445,-9952,-10824,-15936,6252,3240,-192,541,343,700,
15465,11228,-20412,-15364,2028,2568,-268,548,350,747,
15485,15768,4532,680,2244,-1036,2220,572,328,717,
15505,12328,7976,6172,1728,-808,1608,572,328,717,
15525,7492,2612,4820,1640,-2964,920,554,316,689,
15545,-4332,-536,5704,1916,-3440,236,522,294,676,
15565,-9064,-9356,-2384,368,-1656,-120,559,303,599,
15585,-16048,-1812,-14308,1184,2916,-172,544,304,638,
15605,1972,10540,14420,2724,3844,184,551,310,663,
15625,-12872,-14604,9132,944,4632,-40,559,309,657,
15645,-1956,-13288,12368,-1616,-896,236,591,319,672,
15665,-1956,-13288,12368,-4088,-276,480,555,314,699,
15685,1716,5452,44,-6508,-576,448,574,279,737,
15705,-2568,22080,-22108,-1672,680,-296,568,309,707,
15725,7212,16736,-14136,-1676,-1028,-3448,569,309,699,
15745,13736,-8460,1496,-2484,-1760,-3212,569,333,730,
15765,556,-4224,5112,-568,-2052,2012,525,336,716,
15785,-1268,2708,4124,-1648,-312,1656,559,353,724,
15805,3068,4976,1612,-1516,-716,-436,545,344,704,
15825,-2160,7156,-6320,-2528,980,-1008,561,362,714,
15845,-3496,-5372,-2388,-3792,1464,-664,556,389,730,
15865,-6956,-684,8608,-1716,516,356,543,364,754,
15885,-12920,15280,11400,1192,-300,-196,552,379,732,
15905,-1212,5424,4140,3676,-124,-28,542,367,741,
15925,-7304,-12124,-10516,5664,2212,148,551,365,728,
15945,4412,-25616,-20600,2600,5292,-716,558,367,765,
15965,14384,-392,-5280,1504,-2428,2408,558,367,765,
15985,12680,12664,5824,1588,-748,1868,584,361,735,
16005,10368,5120,5712,836,-1856,900,564,339,717,
16025,904,1100,5452,2064,-3700,604,576,301,711,
16045,-7228,-3212,5252,1900,-2904,-168,545,301,665,
16065,-7472,-11888,-6952,620,16,844,548,308,618,
16085,-7976,5612,-7300,2328,4368,808,569,299,644,
16105,-1964,9040,13756,2416,3996,-96,575,281,694,
16125,-16448,-17768,8772,-204,2584,-240,563,287,723,
16145,400,-9324,11392,-5812,-900,-392,568,298,717,
16165,-1228,11760,-15296,-5324,-224,-664,576,297,718,
16185,-2024,24848,-16552,-708,780,-716,575,331,748,
16205,14564,6444,-10412,-2060,-2096,-3336,569,335,726,
16225,13884,-14484,6868,-1932,-1636,-2212,564,337,771,
16245,8012,-14292,5264,-64,-2052,272,556,365,735,
16265,-2924,-648,6724,-768,-2172,2168,530,339,688,
16285,-3732,5956,3712,-1792,404,928,537,329,718,
16305,1892,8656,-4844,-1900,-408,-1216,533,361,699,
16325,-3492,3604,-9016,-3492,2344,-1400,562,385,716,
16345,-3772,-8656,4004,-3588,1212,-196,590,363,778,
16365,-8844,8092,10292,-560,-708,-220,532,376,779,
16385,-7724,15924,9772,1416,-60,-460,532,376,779,
16405,-328,-76,2256,4380,-264,-844,540,358,779,
16425,-10328,-18512,-16060,5052,4936,-764,540,370,726,
16445,15040,-24216,-17352,1696,2008,-92,533,376,770,
16465,15004,10352,-460,1960,-2576,3472,562,347,738,
16485,11884,10916,6624,1104,-280,1408,548,361,738,
16505,7652,3956,5116,1932,-3036,680,546,325,723,
16525,-6188,-1468,5376,2456,-3996,128,543,336,652,
16545,-7620,-7572,5436,800,-1360,-496,542,325,671,
16565,-1820,-11732,-7728,-44,600,412,559,314,655,
16585,-6112,9116,-2524,1696,3344,696,549,318,705,
16605,-9884,7192,12656,1984,3952,-248,563,350,713,
16625,-15268,-19672,7084,-1416,1452,-196,554,337,718,
16645,3272,-3512,7412,-3248,-956,-460,559,342,713,
16665,-3804,17884,-20152,-2840,-316,-548,561,336,725,
16685,4812,22816,-14396,-596,592,-1656,555,327,751,
16705,15268,-2596,-2092,-2052,-2536,-2712,542,370,741,
16725,11808,-14084,5340,-732,-1648,-1416,523,390,723,
16745,2896,-12516,4892,-536,-2632,884,509,385,685,
16765,-2800,536,4824,-1936,-988,1660,544,358,723,
16785,2604,3188,340,-2156,-728,-148,539,385,687,
16805,464,9984,-4884,-2000,596,-1020,528,394,704,
16825,-2720,2636,-3084,-3368,1716,-728,528,391,754,
16845,-9620,-3976,8124,-2584,1140,440,547,414,751,
16865,-10464,9548,10388,-52,-640,-64,537,398,794,
16885,-2336,9672,6060,1892,-96,-152,517,376,793,
16905,-5952,-6228,-5420,4992,568,-500,544,395,718,
16925,-2424,-20100,-21652,3516,5664,-868,541,434,751,
16945,14988,-7628,-8092,1392,-612,1820,534,403,746,
16965,13764,10936,4260,2064,-196,2184,568,376,748,
16985,11732,5024,5904,1244,-1328,1408,540,361,742,
17005,3228,792,5656,2080,-4068,808,544,343,684,
17025,-7336,-4044,5472,2180,-3256,-372,533,323,656,
17045,-6656,-12740,-5024,304,-236,124,546,353,674,
17065,-10308,3064,-8920,1320,3016,656,541,325,682,
17085,-2952,11532,14760,2396,4036,24,565,321,747,
17105,-16492,-16416,8280,-368,3192,-508,552,351,707,
17125,600,-10300,12328,-2756,-572,-652,563,343,744,
17145,-1640,11312,-14580,-5452,-136,-304,553,332,744,
17165,-400,28396,-14732,-4596,-452,-396,559,357,758,
17185,14164,9788,-12852,-1052,-2104,-2660,562,379,759,
17205,13764,-14452,5132,-1600,-1352,-2376,530,396,749,
17225,8780,-20196,3912,-464,-2336,-208,544,382,724,
17245,-2924,-3372,6344,-1236,-2192,1932,524,374,739,
17265,-1988,4860,3112,-2412,-104,820,555,397,757,
17285,1628,8832,-1776,-1696,-468,-644,529,395,692,
17305,-3276,7932,-7892,-2964,2372,-988,537,399,765,
17325,-5624,-6132,2008,-3512,1516,-168,543,389,782,
17345,-7532,2412,9852,-1112,-180,-476,542,390,813,
17365,-8688,14960,9748,996,-244,-600,548,388,798,
17385,192,2836,2228,4528,-312,-572,527,395,788,
17405,-6400,-13244,-13184,6344,3172,-436,541,430,754,
17425,8360,-21340,-17244,2528,2928,164,524,398,797,
17445,14076,3040,-2320,2128,-1608,2656,531,393,770,
17465,11980,7772,6160,1348,-528,1328,531,365,766,
17485,8508,3012,4760,1184,-2540,644,534,373,723,
17505,-2432,-468,5200,1512,-3872,-92,556,365,694,
17525,-7808,-5576,5208,292,724,516,520,348,671,
17545,-5652,-11444,-7528,2252,3808,1020,523,374,690,
17565,-6672,10808,-1876,2172,4216,-212,548,364,715,
17585,-6468,5820,12124,-808,1596,56,586,368,704,
17605,-16512,-17316,7636,-2784,-364,44,565,351,730,
17625,1740,-4896,9208,-5940,-336,-276,556,333,727,
17645,-664,14872,-19308,-3652,-748,-552,542,362,747,
17665,2252,22324,-13856,-440,684,-964,548,370,724,
17685,15340,2792,-6468,-2112,-1712,-2428,552,398,728,
17705,12168,-16048,6056,-1512,-1292,-1984,550,414,776,
17725,4868,-16184,4916,-200,-2784,104,529,411,722,
17745,-4036,1076,6856,-2176,-1116,1960,530,412,746,
17765,824,6424,1640,-2164,-148,136,524,393,776,
17785,-1968,13724,-7684,-2080,-4,-776,531,397,786,
17805,-8892,1896,-10728,-3664,2532,-756,566,432,792,
17825,-936,-6788,6748,-2120,1060,200,551,423,827,
17845,-5024,9592,11912,100,-608,576,536,383,768,
17865,-4252,10928,8084,2520,-712,176,518,408,789,
17885,-3112,-5888,704,5040,-72,-972,511,428,765,
17905,-6548,-24660,-15240,3472,5824,-564,526,414,804,
17925,14504,-15496,-15104,1692,540,3532,533,386,756,
17945,15372,14384,616,276,-936,928,559,402,776,
17965,11520,9136,7224,1656,-3704,208,550,364,768,
17985,4036,3720,4340,2120,-3456,-284,542,370,715,
18005,-10208,-1792,5028,1348,-336,308,534,361,703,
18025,-3344,-4512,4940,948,1036,1684,557,367,693,
18045,1140,-8232,-5100,1704,2888,944,542,336,687,
18065,-3284,4944,-2872,2252,2884,-332,555,346,716,
18085,-13024,6716,9632,-480,2296,400,573,363,739,
18105,-17016,-18088,6940,-2732,-912,220,594,329,706,
18125,1584,-6152,9856,-6512,-156,-700,548,351,730,
18145,-3908,12840,-21012,-4280,216,-1120,556,384,771,
18165,3364,22976,-15420,-544,832,-844,565,361,777,
18185,18124,-880,-3448,-1960,-1728,-1840,572,382,797,
18205,13604,-12564,8488,-1272,-2140,-1100,548,374,785,
18225,3712,-11968,7100,-824,-2908,428,530,371,778,
18245,-6580,1992,5548,-1632,-1372,1964,517,381,783,
18265,-988,5876,1020,-2244,288,-12,541,371,777,
18285,1584,11128,-9916,-2204,588,-1280,557,388,788,
18305,-5324,-288,-7372,-3968,1664,-552,574,402,818,
18325,-2720,-4376,7176,-1952,248,124,557,389,805,
18345,-12308,13684,12084,236,-1196,-136,539,370,821,
18365,-2808,9480,8536,3276,-444,-120,532,370,808,
18385,-4712,-6420,-596,7132,164,-696,546,381,786,
18405,-5328,-25176,-20328,4168,7864,-108,555,368,807,
18425,18048,-15212,-12724,1604,-1156,1944,547,359,789,
18445,14344,11592,2772,392,-620,896,569,347,763,
18465,10628,8308,6696,1308,-3564,260,556,340,746,
18485,6092,3404,4200,1856,-4392,-464,557,344,727,
18505,-7000,-1456,3296,1072,-544,-500,550,348,703,
18525,-4464,-5204,3796,360,976,760,550,339,708,
18545,220,-7328,-4500,1844,3132,780,562,341,725,
18565,-3808,9936,2332,2044,2100,-372,582,340,709,
18585,-16476,2796,11092,-788,1024,396,565,347,729,
18605,-18224,-19100,7288,-2672,96,60,552,357,730,
18625,2652,-2588,7552,-6368,256,-912,556,341,769,
18645,-4524,14024,-23220,-2892,496,-652,524,333,764,
18665,6508,21968,-14812,-684,972,-1048,551,358,760,
18685,17724,-1668,-2212,-2232,-1888,-2096,533,393,758,
18705,13244,-10240,7680,-792,-1912,-932,550,383,783,
18725,3372,-11896,3284,-180,-3536,280,532,379,775,
18745,-6916,-484,5072,-1472,-1080,1532,547,374,731,
18765,444,4488,-1120,-1644,-124,44,545,344,745,
18785,-1096,8412,-6692,-2228,1656,-1048,552,361,766,
18805,-6288,440,-2680,-2928,1876,-420,554,393,821,
18825,-5364,180,9640,-1352,636,8,538,408,780,
18845,-8152,10212,12344,300,-508,-564,545,395,793,
18865,-980,6356,5608,3488,-188,-776,535,396,814,
18885,-2188,-4992,-7876,7068,908,360,522,355,782,
18905,4448,-21688,-18036,3536,5520,500,521,365,787,
18925,10052,-11208,-7976,2188,-1052,1508,569,367,759,
18945,8584,9660,1656,1016,-1684,340,545,334,750,
18965,7868,5784,4676,1316,-2280,-276,541,360,737,
18985,-1096,-1472,5264,1040,-2420,-424,557,345,698,
19005,-1096,-1472,5264,-12,-996,-220,561,346,699,
19025,-5252,-11180,-6116,1264,2704,88,550,352,663,
19045,-16360,6036,-6540,2600,3396,-196,554,323,704,
19065,-3236,9400,14712,280,3220,-184,573,344,720,
19085,-13844,-18896,7796,-2200,-1024,272,561,332,741,
19105,-744,-8504,11960,-4764,-264,404,533,352,721,
19125,-2184,10972,-9784,-4644,812,-284,547,326,746,
19145,-1332,25984,-19396,-216,824,-628,563,346,772,
19165,13492,8052,-10680,-1188,-1532,-2944,591,370,773,
19185,16724,-16648,4120,-2124,-356,-1960,540,395,772,
19205,11812,-17248,4084,-292,-1592,-444,524,380,743,
19225,-2836,640,5536,-1652,-3624,1804,540,362,722,
19245,-6312,4564,1756,-2460,-416,944,547,348,774,
19265,1348,6844,1212,-1256,-444,-864,533,361,765,
19285,1572,11332,-520,-1784,1904,-304,544,374,779,
19305,-648,2504,-520,-1452,1140,260,553,377,812,
19325,-15600,7244,11312,1128,-812,-500,538,381,789,
19345,-1672,6608,5872,3740,264,-140,531,392,803,
19365,-3100,-9560,-7928,6924,1436,752,525,388,811,
19385,6732,-25304,-19904,2876,5504,884,548,391,798,
19405,15508,-7536,-9696,1384,-1212,3212,574,389,797,
19425,11240,10828,4032,1672,-1296,1580,558,363,781,
19445,8132,8064,3676,904,-1540,360,573,357,755,
19465,8132,8064,3676,1492,-4172,-144,568,366,741,
19485,-2552,4920,3748,1452,-2100,-608,578,340,712,
19505,-8064,-1080,6860,1044,932,572,562,354,690,
19525,-2956,-9012,-3948,1888,2520,928,539,334,721,
19545,-7772,564,-6916,2288,3656,-184,574,336,715,
19565,-3716,8640,7904,836,3640,-328,580,350,717,
19585,-15056,-11200,7896,-1764,-932,696,578,348,764,
19605,-1700,-12172,12540,-4652,-548,668,566,334,779,
19625,-188,7276,-4020,-6520,-516,-576,555,309,777,
19645,8796,12764,-11412,-1420,424,-1116,570,318,761,
19665,14092,-11084,3972,-1164,-988,-2672,538,335,808,
19685,9676,-15732,4484,-948,-1912,-1044,529,367,771,
19705,-1104,512,4856,-1272,-2628,1408,541,367,759,
19725,-3348,6200,2192,-1984,-396,1152,539,373,751,
19745,868,6308,-340,-1516,-524,-848,553,358,784,
19765,-1440,6660,-6128,-1992,1348,-1320,553,391,772,
19785,-6460,-2560,-2884,-2456,1844,120,553,391,772,
19805,-4508,-1676,9136,-872,644,664,550,381,798,
19825,-9544,12044,11844,1280,-860,48,556,358,833,
19845,-836,5504,5140,3884,-220,-560,539,343,812,
19865,-4816,-10724,-8288,5916,1828,384,534,365,789,
19885,6916,-21280,-20152,3124,5168,244,544,371,791,
19905,12632,-3560,-6620,1636,-2180,2764,546,364,762,
19925,11528,9120,5108,1968,-1072,1160,570,338,800,
19945,11528,9120,5108,1172,-1616,292,583,330,781,
19965,7512,3740,5920,1488,-3444,-256,557,347,733,
19985,-2272,836,5572,992,-1840,-768,552,329,734,
20005,-5768,-11180,-9404,584,364,504,548,359,707,
20025,-11212,11476,-6152,2472,3056,824,562,346,721,
20045,-408,6116,9400,2960,4500,-372,586,340,743,
20065,-14412,-21840,8480,-56,1736,64,562,371,784,
20085,2288,-6288,11604,-2260,-1220,236,590,326,764,
20105,-2844,12144,-11300,-4772,152,-468,548,337,804,
20125,1720,22652,-15824,-1256,104,-536,561,334,776,
20145,11156,4824,-8244,-1684,-1496,-3432,547,349,751,
20165,13988,-18128,4900,-2664,204,-2492,552,363,758,
20185,9084,-12748,4092,-540,-1400,-332,525,380,792,
20205,-384,6088,6064,-1044,-3512,2200,536,374,797,
20225,-6388,8484,2628,-2260,-144,996,538,367,781,
20245,1844,3788,636,-1980,-1112,-1648,538,364,787,
20265,1596,7568,-5132,-1436,1040,-1708,520,377,797,
20285,-2356,-2992,-4180,-2608,1936,-276,544,367,801,
20305,-8796,-5408,6728,-1688,1108,784,544,367,801,
20325,-12900,11420,10724,768,-428,-392,541,381,843,
20345,-3120,10716,6184,3408,224,-312,517,369,809,
20365,-1016,-8428,-4664,6508,760,808,534,361,786,
20385,632,-21340,-17216,3704,5304,804,530,393,829,
20405,14092,-14844,-8852,1544,-1276,2588,566,365,814,
20425,12604,9784,2404,2396,-1724,3056,563,328,758,
20445,9028,7032,4868,724,-1192,944,556,332,754,
20465,3444,3768,3636,1352,-3012,-188,545,337,752,
20485,-5992,0,4696,1940,-3104,-708,550,346,711,
20505,-5496,-7176,552,748,-904,116,549,366,677,
20525,-7640,-4456,-10144,1432,1616,772,543,287,712,
20545,-7752,14268,4580,3048,3864,432,558,325,693,
20565,-11600,-7264,9300,1176,3476,-852,556,314,725,
20585,-4516,-19088,11764,-2372,-1068,-300,568,349,729,
20605,-1068,5948,2260,-4264,-1112,200,574,315,747,
20625,-4288,19528,-23556,-1712,1868,-288,569,343,778,
20645,10124,14164,-14844,-1228,-1592,-1088,576,335,754,
20665,18960,-12440,1464,-2936,-1240,-2160,549,377,801,
20685,13116,-14252,8676,-1464,-1092,-784,543,361,791,
20705,1964,404,6048,-492,-3832,696,562,357,766,
20725,-10236,6944,2868,-1240,-428,1916,572,332,743,
20745,-1000,5284,2000,-1036,160,-692,571,343,781,
20765,3668,8208,-4120,-1024,632,-1676,561,365,763,
20785,-3500,-668,-848,-2352,1544,-496,561,387,815,
20805,-8184,-7156,5160,-2368,1716,744,561,370,797,
20825,-15812,10404,8568,496,-1176,-600,551,356,832,
20845,-3472,11236,6448,2548,-12,-988,557,331,804,
20865,-312,-6288,-3404,6876,500,-40,549,362,792,
20885,-404,-21064,-20308,4628,6892,764,557,361,785,
20905,17040,-14552,-9448,1432,-680,2244,585,361,767,
20925,13808,10480,2740,2056,-1752,1892,557,336,762,
20945,9812,7432,5684,952,-728,368,549,337,730,
20965,2840,2888,4084,1492,-3616,76,547,334,739,
20985,-9220,-1452,5028,1868,-3696,-832,536,342,676,
21005,-5316,-11636,-2752,564,248,-656,533,330,682,
21025,-5068,-2120,-5324,1272,2172,680,554,320,718,
21045,-7060,11172,7496,992,3604,-504,570,322,732,
21065,-13796,-5488,7964,-1816,-140,-188,580,359,756,
21085,-4248,-13644,10640,-3916,-40,76,562,330,733,
21105,1388,5856,-3032,-5880,-152,-460,583,337,759,
21125,-732,19064,-19504,-1352,504,-1172,568,337,804,
21145,9772,13788,-12776,-1152,-520,-1652,562,347,791,
21165,15212,-10112,1740,-2588,-952,-2416,539,327,756,
21185,12236,-16212,4676,-980,-1092,-1292,532,371,796,
21205,1160,-3216,5804,-524,-3516,792,534,400,807,
21225,-9148,5652,4444,-1436,-368,1856,562,363,797,
21245,-1516,7172,1072,-1172,192,-424,549,370,762,
21265,1008,9500,-5956,-1112,876,-1476,556,363,798,
21285,-6488,-596,-5708,-2176,2164,-352,548,388,803,
21305,-4764,-6500,8176,-1136,1188,488,567,371,836,
21325,-8788,7804,11024,1016,-896,-12,534,374,823,
21345,-4012,9280,6192,3260,-464,-540,531,373,801,
21365,132,-7252,-3548,5780,116,-360,519,382,798,
21385,1168,-20852,-18712,3596,6496,424,534,378,803,
21405,16692,-18288,-11664,688,-656,2132,565,381,798,
21425,11044,16936,1744,2100,-2264,3076,558,344,763,
21445,7792,10888,5684,2032,-3088,-164,562,330,727,
21465,3856,3204,4240,1972,-4104,-528,552,340,723,
21485,-7620,-3328,5300,752,-908,-484,555,358,695,
21505,-7284,-9204,2992,876,1080,1060,560,330,705,
21525,-5676,-9240,-7360,2116,3196,684,561,317,709,
21545,-8380,12520,796,1796,4284,-828,555,327,723,
21565,-8852,2148,9684,-1252,884,260,550,357,743,
21585,-10076,-20268,11112,-3644,-844,596,576,323,731,
21605,1620,1264,6196,-6856,4,36,562,345,770,
21625,-1224,16576,-20884,-2972,340,-936,556,327,774,
21645,5112,23428,-15696,-736,-388,-1388,568,344,799,
21665,17684,-6556,-2816,-2564,-988,-2672,562,369,808,
21685,14732,-21840,5360,-1844,-1000,-1248,553,369,793,
21705,4980,-6776,7284,-596,-3048,360,518,394,793,
21725,-7864,7240,5240,-1480,-1576,2140,544,384,773,
21745,-4704,8280,1788,-1784,408,180,546,358,796,
21765,1352,9008,-4992,-1936,336,-1736,565,374,786,
21785,-7108,-1280,-6164,-3176,1636,-716,560,386,814,
21805,-2324,-6000,4132,-2472,1396,260,550,390,866,
21825,-9184,8144,9752,-196,-416,-4,532,374,827,
21845,-7424,13680,8592,2312,-200,-684,516,356,819,
21865,2940,-2780,208,6076,-96,-328,538,402,774,
21885,-1896,-15904,-11644,1796,2356,1696,542,370,797,
21905,12104,-25408,-13444,1560,-1992,3160,548,362,805,
21925,10116,5552,-4072,808,-1024,876,562,344,782,
21945,9352,11508,5348,1008,-1772,-224,580,328,775,
21965,5996,4136,3888,1892,-3512,-348,568,337,760,
21985,-1996,-376,3752,1280,-1292,-552,547,319,740,
22005,-3712,-4596,4936,312,360,472,541,328,708,
22025,-5452,-11180,-7160,2008,2868,912,537,344,698,
22045,-12408,10368,-3880,1604,3344,-720,572,344,749,
22065,-6904,4588,8804,-508,2180,-988,558,346,743,
22085,-10776,-15424,9156,-2684,-980,356,557,343,768,
22105,-228,-2568,8732,-4768,-280,812,563,335,766,
22125,-1924,11824,-13384,-3172,-256,-356,581,339,789,
22145,3056,20608,-14812,-512,44,-852,551,342,813,
22165,12548,2132,-6764,-532,-584,-2248,536,372,810,
22185,15748,-17900,5884,-2156,236,-1864,548,368,823,
22205,9692,-12600,4828,-1224,-2080,-1000,537,360,792,
22225,-2184,3012,4744,-1308,-3812,1108,549,350,775,
22245,-8592,8140,1060,-1360,80,1532,561,364,766,
22265,-692,8904,-4372,-1100,188,-644,542,366,768,
22285,-4472,3708,-6524,-1692,1588,-1024,586,382,791,
22305,-7420,-4776,1548,-2072,1936,512,555,359,805,
22325,-1588,-452,9164,-548,728,536,568,359,815,
22345,-8904,11864,11440,1156,-1272,-484,542,353,837,
22365,-1172,1956,3764,3344,-296,-1460,530,362,793,
22385,-116,-9712,-8948,5800,1640,0,541,373,766,
22405,8304,-19800,-16720,468,-1756,3020,552,392,770,
22425,12804,-3476,-5828,1876,-684,1612,551,359,761,
22445,11124,12868,4120,860,-1156,96,543,341,782,
22465,6760,5152,4992,1848,-3912,-284,537,336,754,
22485,-1356,-1600,3216,1628,-2540,-688,541,364,743,
22505,-7244,-3796,4688,988,-392,836,562,363,726,
22525,-3624,-6324,184,1092,1160,1480,554,322,705,
22545,-7420,-4732,-8956,2496,3308,-20,546,337,677,
22565,-9404,13352,2216,1612,3736,-1452,568,326,710,
22585,-8112,-3488,8160,-1120,748,-48,574,354,771,
22605,-6452,-17040,10232,-2972,-1220,888,574,329,762,
22625,1724,3456,5028,-5644,-768,668,569,333,738,
22645,-2220,14636,-16508,-3244,260,-1260,561,341,770,
22665,2824,19852,-15140,-524,-356,-1420,534,333,786,
22685,17336,-5056,-2228,-2072,-196,-2928,564,368,776,
22705,14680,-21424,5172,-2292,-124,-1068,536,387,825,
22725,6436,-6376,6112,-376,-2416,12,546,369,783,
22745,-8356,7720,4276,-1360,-2604,2148,550,343,792,
22765,-5940,7564,552,-1652,-28,768,571,331,804,
22785,2672,6552,-2764,-1080,-152,-1596,543,369,759,
22805,-1960,2880,-5376,-2192,2076,716,553,379,797,
22825,-7612,-6160,1972,76,672,932,541,368,788,
22845,-9540,15712,9868,2264,-780,-380,566,349,811,
22865,2496,-2220,2756,4468,-116,-996,551,366,803,
22885,-412,-14252,-8136,6272,1324,-300,556,379,758,
22905,10780,-27288,-17284,2076,5084,272,561,362,790,
22925,10780,-27288,-17284,612,-1620,3524,558,401,781,
22945,13308,360,-6384,992,-1256,1996,556,366,776,
22965,10812,16388,5112,184,-636,-44,556,323,756,
22985,6488,8340,4844,1672,-4544,-452,565,315,750,
23005,-2840,2320,3428,1540,-2752,-1200,555,357,738,
23025,-8580,-4856,5544,292,560,-336,535,330,707,
23045,-2596,-11120,-1976,800,1476,972,529,351,685,
23065,-7156,-2224,-10004,2488,3204,720,533,316,704,
23085,-7560,14900,4800,1328,3452,-660,578,320,741,
23105,-10448,-5008,7824,-1340,112,24,589,373,764,
23125,-6208,-16692,10812,-2696,-732,960,561,334,760,
23145,1544,4616,3812,-5688,-152,700,562,336,781,
23165,7592,16036,-12436,-3580,388,-1288,569,317,802,
23185,16940,-5192,-2220,-2472,-56,-2408,557,348,800,
23205,12632,-15656,6336,-1920,-408,-1684,552,356,806,
23225,3656,-3840,5140,-744,-3496,-68,538,376,815,
23245,-9308,6192,3784,-1248,-2012,2128,558,367,790,
23265,-3356,5984,448,-1440,-164,520,551,357,786,
23285,2540,6408,-4100,-1032,-88,-1652,559,344,766,
23305,-4600,-420,-6016,-1956,1620,-816,544,349,777,
23325,-7184,-6948,4228,-2304,2116,1000,561,397,803,
23345,-7184,-6948,4228,84,372,440,567,381,831,
23365,-10516,7520,8948,2184,-644,-852,543,373,834,
23385,-9104,15220,9396,4832,-88,-852,545,362,795,
