timestamp,ax,ay,az,cx,cy,cz,mx,my,mz,alti
7723,-888,-896,-836,836,148,-324,-172,-2,504,
7743,-592,-844,40,604,192,-244,-170,-20,543,
7763,40,-824,364,-104,72,-40,-200,1,538,
7783,-236,-944,612,-500,48,72,-211,-12,530,
7803,-520,-640,580,-788,44,124,-187,24,540,
7823,-412,-108,544,-888,48,152,-191,21,536,
7843,-312,112,520,-828,0,224,-178,13,550,
7863,-640,16,348,-668,-52,260,-192,26,517,
7883,-700,-116,552,-628,-156,232,-191,48,505,
7903,-524,-120,280,-572,-300,176,-182,62,538,
7923,-704,-112,12,-500,-348,112,-182,37,530,
7943,-636,76,-92,-360,-256,52,-203,61,550,
7963,-504,176,128,-204,-136,76,-218,53,542,
7983,-808,-44,548,-32,-76,80,-191,42,540,
8003,-496,-48,916,40,-36,-32,-176,58,517,
8023,208,-296,792,28,-8,-124,-179,44,536,
8043,816,-652,-60,-76,-44,-148,-196,38,552,
8063,956,-712,-904,-204,-104,-140,-188,47,559,
8083,260,-856,104,-316,-164,-144,-168,33,526,
8103,308,-868,1072,-436,80,-72,-196,52,560,
8123,1192,236,1180,-452,68,112,-185,60,545,
8143,1088,1120,1440,-284,0,268,-215,55,538,
8163,340,24,1844,-100,48,256,-218,50,527,
8183,2300,-232,-988,-228,36,136,-208,37,518,
8203,2640,1460,-1092,-272,48,232,-182,44,552,
8223,-372,224,-488,-172,516,108,-194,70,535,
8243,-1112,-836,-756,-736,460,-4,-188,84,547,
8263,208,-720,-2296,-856,528,280,-185,68,539,
8283,-116,1432,-1324,-1108,492,260,-184,85,525,
8303,-1072,1048,-1292,-1012,348,180,-169,90,527,
8323,-428,64,-988,-660,236,204,-180,102,533,
8343,48,520,-396,-252,192,180,-173,90,512,
8363,-304,816,180,84,168,-4,-192,111,484,
8383,-340,368,448,356,112,-160,-168,88,516,
8403,-648,-272,732,512,36,-280,-162,88,515,
8423,-880,-480,792,520,-48,-316,-159,89,486,
8443,-852,52,552,516,-76,-236,-175,87,527,
8463,-788,788,492,604,-96,-208,-173,62,507,
8483,-684,696,380,704,-208,-200,-166,74,545,
8503,-484,-40,296,772,-264,-164,-177,87,518,
8523,-408,-456,276,776,-248,-92,-209,65,521,
8543,-380,-408,344,736,-236,-28,-197,54,531,
8563,-320,-272,336,652,-196,32,-192,66,517,
8583,-388,-460,328,572,-144,76,-182,67,543,
8603,-436,-472,192,400,-104,136,-177,71,517,
8623,-472,-88,28,168,-36,168,-188,60,516,
8643,-408,528,432,128,84,164,-203,58,519,
8663,392,936,380,276,164,148,-212,50,492,
8683,1332,884,68,556,80,120,-195,47,508,
8703,1684,-284,256,668,-48,-44,-194,32,504,
8723,960,-1632,1124,512,-100,-196,-186,41,522,
8743,440,-740,1176,356,-328,-128,-194,68,535,
