timestamp,ax,ay,az,cx,cy,cz,mx,my,mz,alti
8143,608,788,1192,-712,-28,-336,-81,227,624,
8163,436,1396,1288,-880,-72,-420,-83,239,596,
8183,-4,1636,1408,-1020,-24,-316,-80,255,623,
8203,-28,1144,1168,-1156,28,-216,-96,260,609,
8223,-648,240,1040,-1292,116,-212,-99,248,634,
8243,-560,-308,576,-1380,124,-276,-78,247,633,
8263,-148,-176,64,-1412,88,-364,-102,265,615,
8283,268,840,-700,-1244,72,-400,-96,267,625,
8303,400,2392,-644,-1104,144,-236,-59,267,638,
8323,8,2280,60,-1076,108,4,-82,268,639,
8343,-168,572,464,-1148,-12,208,-96,278,675,
8363,284,-1144,316,-1264,-76,292,-110,274,656,
8383,80,-1368,196,-1400,-40,200,-79,279,652,
8403,-464,-76,-120,-1520,-16,112,-69,291,658,
8423,-136,932,-312,-1620,32,144,-75,297,660,
8443,1088,976,-324,-1720,-12,232,-89,304,669,
8463,1292,600,-356,-1736,-180,308,-83,301,663,
8483,12,200,-376,-1664,-208,224,-77,314,679,
8503,-12,-28,-220,-1568,-136,56,-67,332,698,
8523,200,64,-132,-1388,-140,-68,-77,341,686,
8543,200,64,-132,-1188,-180,-124,-71,331,679,
8563,-8,276,20,-956,-216,-140,-90,340,670,
8583,-452,228,108,-828,-388,52,-84,360,714,
8603,-740,-360,32,-924,-332,196,-80,351,720,
8623,-656,-1044,56,-1060,-288,284,-69,340,714,
8643,-312,-1256,-136,-1252,-228,284,-74,352,714,
8663,-180,-984,-404,-1464,-116,232,-58,377,733,
8683,-28,-720,-360,-1612,-112,164,-94,359,737,
8703,44,-328,-268,-1748,-172,96,-59,363,719,
8723,0,-116,-172,-1796,-224,36,-80,376,777,
8743,-40,24,-76,-1808,-328,0,-64,380,764,
8763,4,416,-100,-1764,-428,4,-52,396,770,
8783,-264,380,-292,-1644,-416,48,-71,381,785,
8803,-444,364,-396,-1468,-360,80,-71,402,789,
8823,-320,304,-124,-1276,-220,64,-67,418,801,
8843,-60,-4,248,-1104,-144,20,-51,418,762,
8863,88,-168,240,-1036,-140,-12,-56,415,757,
8883,248,36,400,-1016,-108,-12,-53,404,767,
8903,392,504,340,-932,-72,12,-47,429,770,
8923,636,848,272,-768,-44,44,-40,417,784,
8943,448,744,56,-612,-84,68,-40,427,798,
8963,152,208,44,-456,-188,68,-51,435,800,
8983,152,-376,80,-348,-196,-24,-29,439,763,
9003,228,-376,80,-332,-144,-108,-13,439,761,
9023,556,-100,-60,-328,-28,-164,0,447,738,
9043,1284,16,228,-320,-12,-328,-24,433,781,
9063,624,-1060,280,-128,20,-408,-19,449,789,
9083,620,-864,-632,-164,-324,-464,-20,430,781,
9103,1008,-1152,-1432,-300,60,-664,-27,446,760,
9123,1752,-1124,-2184,-356,44,-696,-38,448,770,
9143,1552,-500,-1880,-180,-64,-424,-21,422,747,
9163,-928,-484,-1408,-32,-240,-208,-39,426,754,
9183,-1160,-512,-448,76,-232,-76,-31,444,754,
9203,-964,-504,504,96,-184,20,-21,444,744,
9223,-1256,-368,852,28,-96,176,-2,432,762,
9243,-1648,-272,812,-104,-36,316,-29,453,772,
9263,-1900,200,516,-164,-24,376,11,445,759,
9283,-2048,464,336,-176,-124,268,10,427,761,
9303,-1808,528,212,-168,-152,80,-11,457,766,
9323,-888,476,180,-112,-104,-68,-11,457,766,
9343,-408,312,156,-48,-104,-116,-5,438,770,
9363,-8,16,192,28,-84,-124,-18,445,761,
9383,252,-204,252,100,-48,-132,-5,472,776,
9403,396,-228,420,196,28,-128,15,479,797,
9423,540,-384,428,284,92,-112,12,478,794,
9443,520,-316,448,320,160,-136,18,478,784,
9463,652,-36,388,340,208,-180,20,504,781,
9483,504,-192,468,340,332,-240,20,500,798,
9503,164,-732,808,244,744,-176,20,508,835,
9523,80,-1564,1364,92,960,-148,17,522,825,
9543,80,-1784,1500,-128,1024,-136,18,512,848,
9563,1044,-676,988,-224,1024,-228,24,494,875,
9583,3844,-160,-4520,-8,544,-100,30,500,866,
9603,3192,6572,-2456,1088,176,204,35,494,877,
9623,1052,4240,1588,584,144,188,30,458,885,
9643,-780,-2092,864,432,-28,884,28,474,890,
9663,-1972,-4616,-940,240,-352,792,34,448,902,
9683,-1068,-1264,-1572,272,-276,456,33,449,882,
9703,-648,2696,-1312,396,-312,204,30,442,849,
9723,192,3972,-384,700,-220,104,11,409,875,
9743,88,2720,580,1036,-192,120,19,436,856,
9763,-444,212,948,1384,-28,80,6,415,858,
9783,-520,-1808,512,1472,48,-68,-1,411,837,
9803,-912,-1788,320,1432,48,-252,-8,401,836,
9823,-1584,-756,400,1320,-4,-276,12,386,812,
9843,-1944,-328,288,1248,-32,-172,12,386,812,
9863,-1384,-212,-76,1208,-8,-68,9,377,802,
9883,-780,-72,-284,1236,-40,16,-14,390,803,
9903,-480,192,-64,1280,-28,64,-18,380,799,
9923,-328,328,320,1376,0,64,0,388,788,
9943,104,32,704,1384,44,28,-13,367,783,
9963,664,-704,732,1236,112,-24,-13,379,783,
9983,1128,-1424,568,940,148,-140,-20,375,756,
10003,988,-1848,764,648,204,-188,-34,380,739,
