timestamp,ax,ay,az,cx,cy,cz,mx,my,mz,alti
11083,1652,36,740,-1516,3544,-1512,-170,-44,1030,
11103,5644,336,268,-1012,1848,-424,-190,-19,980,
11123,8512,2912,-7328,-420,468,-20,-194,-24,987,
11143,14016,-5644,-6544,-1996,-4452,-1192,-157,-40,995,
11163,-11676,-4280,15260,-1236,-796,-584,-174,-55,1015,
11183,7784,3244,11896,-344,452,-952,-184,-66,997,
11203,12412,11484,11372,680,1272,1616,-159,-47,992,
11223,1336,1120,-956,1812,-460,3304,-179,-38,1003,
11243,-4180,-8224,-16056,1224,-4172,648,-160,-44,1036,
11263,-12884,-14192,-11112,-324,-736,-2600,-169,-25,1030,
11283,-6600,9972,-6648,808,2552,-3060,-142,-61,1059,
11303,-1376,10520,5184,696,1640,1716,-144,-49,1037,
11323,-4892,-6492,-56,960,1464,3788,-168,-51,1010,
11343,-4892,-6492,-56,1128,264,1276,-194,-46,1025,
11363,-6332,-1916,4896,-48,1352,-60,-176,-25,1026,
11383,1132,-8984,-10004,1212,-1332,560,-179,-46,1021,
11403,10260,2184,-1200,2352,-1568,460,-176,-33,1022,
11423,4868,9476,18004,1424,720,-172,-174,-13,1039,
11443,11508,-472,12140,-16,2072,-1824,-174,-4,1044,
11463,17180,-9380,1888,-2016,-2572,-2312,-178,-13,1020,
11483,1636,2788,-16292,-3816,-6272,-1076,-159,-47,1031,
11503,-8188,9836,-18904,-664,-124,1820,-155,-53,1032,
11523,-18116,4604,-1472,-1620,-540,3796,-137,-61,1024,
11543,-14988,-4168,7732,-1164,804,1560,-147,-21,1038,
11563,-8580,-5276,9168,-1308,4300,-916,-159,-53,1037,
11583,4016,-3184,2628,-1996,6456,-1500,-176,-69,970,
11603,7856,6884,-3388,140,2028,-2128,-196,-75,967,
11623,32764,5792,-22808,-3908,-6052,-3952,-153,-100,983,
11643,-6512,11516,14240,-2408,-2656,1244,-162,-131,958,
11663,-6512,11516,14240,1112,2676,1040,-155,-100,971,
11683,9652,-556,1972,3932,1056,3360,-161,-110,987,
11703,3304,-12708,-12768,3904,-3924,2036,-195,-72,976,
11723,-1788,-16484,-13504,1724,-2372,-484,-181,-52,1033,
11743,-14744,8004,-9144,1692,-100,-3828,-150,-33,1044,
11763,-13332,6392,6396,1384,1296,-2856,-160,-61,1033,
11783,-8176,-3168,7748,1528,1700,804,-154,-71,1038,
11803,-1800,-5172,804,1620,2364,2260,-167,-35,1036,
11823,-1080,-1400,2072,1792,828,1452,-171,-38,1031,
11843,308,-3732,-1112,1336,492,-332,-167,-34,1025,
11863,308,-3732,-1112,1460,-1072,-240,-178,-5,1028,
11883,5636,-5196,-6844,2748,-1656,456,-170,-1,1060,
11903,5592,7304,9448,2616,-1192,732,-157,-15,1058,
11923,8128,5972,15976,-232,2128,-972,-175,24,1067,
11943,14536,-16452,9892,-3380,704,-980,-164,16,1058,
11963,3364,-6240,-1620,-6244,-2468,-488,-156,-21,1038,
11983,-1088,12588,-23004,-2680,-2808,-184,-162,-21,1023,
12003,-3212,25296,-12660,-172,-580,2168,-165,-69,1053,
12023,-14008,-14320,4076,-2112,120,3564,-154,-25,1060,
12043,-8360,-4424,5392,-804,1160,720,-164,-22,1046,
12063,-1592,-1188,1216,-1932,2788,-892,-198,-43,1007,
12083,796,596,960,-1676,1604,116,-202,-44,1010,
12103,9836,6816,-14252,-1664,-1032,-772,-193,-40,985,
12123,16064,-8348,1840,-2652,-2164,-2116,-171,-77,969,
12143,-3080,-2856,16696,-528,-1012,-1348,-170,-71,999,
12163,9692,17552,13140,2668,312,-800,-159,-95,993,
12183,6324,9076,3312,3944,1412,2284,-185,-61,1015,
12203,5576,-6100,-12912,4216,-1872,2132,-185,-61,1015,
12223,-6088,-20596,-14624,-60,-4164,1516,-173,-41,1019,
12243,-18672,2200,-8576,232,412,-1616,-169,-30,1067,
12263,-9652,15932,7312,2080,1104,-2784,-163,-46,1051,
12283,-8468,5964,9940,2492,1040,-164,-164,-47,1076,
12303,1420,-9056,456,1620,3556,1640,-133,-18,1044,
12323,3008,-4256,-228,1964,1928,2256,-187,-29,1009,
12343,6192,-8728,-11736,2144,224,-612,-207,0,1031,
12363,11044,-1280,-2976,3076,-2008,492,-164,22,1068,
12383,-2928,4304,14996,2160,-900,1236,-174,43,1092,
12403,1184,-6216,15484,696,-1148,1480,-175,40,1094,
12423,9380,-16752,10444,-1988,1124,500,-193,30,1067,
12443,8392,-2476,-6844,-3852,3024,-1640,-192,20,1032,
12463,-1080,14472,-17884,-4796,-3600,-1688,-159,-33,1057,
12483,-3500,21448,-12196,-904,-3600,-1788,-132,-14,1044,
12503,-15396,-4484,-3112,-1020,252,1824,-159,-14,1049,
12523,-14112,-8180,6348,-2260,-128,2376,-177,-8,1033,
12543,-7388,-716,4088,-2392,3500,-1084,-163,-34,1008,
12563,-700,2744,964,-2380,2364,-328,-201,-25,990,
12583,2532,2796,-104,-1384,1832,328,-194,-36,990,
12603,13128,8668,-11292,-968,-2284,-1188,-185,-28,989,
12623,14000,-7100,4732,-1632,-2376,-2308,-185,-73,1005,
12643,-2872,-4724,14960,-200,-1728,-1400,-146,-76,1013,
12663,8920,13664,10396,1592,1448,784,-153,-64,1021,
12683,4368,2888,928,2748,-48,3388,-172,-58,1023,
12703,3044,-9484,-15620,3304,-3024,1864,-166,-21,1022,
12723,-4556,-16928,-13616,496,-2356,88,-173,-18,1043,
12743,-17296,7616,-6596,836,-356,-3696,-176,-41,1063,
12763,-11068,14868,9716,1744,1436,-2216,-138,-52,1051,
12783,-5272,1852,9004,1336,1468,1060,-151,-19,1049,
12803,4616,-6880,608,1180,2332,3260,-206,6,1010,
12823,1088,-6992,712,1164,-100,2160,-177,3,1068,
